transaction_amount,transaction_datetime,is_scam_prob,scam_possibility,recipient_name,sender_name,message
96.55,2023-01-03 08:39:19,0.2634644494000493,Low,James Reed,Jeffrey Martin,Thank you for your recent transaction. Your account balance is updated.
1300.11,2023-01-04 14:03:55,0.5038371913275184,Moderate,Angela Barnett,James Chase,Young money guess. Urgent action required!
1049.15,2023-01-05 08:56:24,0.6844367641854154,Moderate,Kevin Kerr,Donald Grimes,Teacher eat seem treatment over choice. Urgent action required!
906.19,2023-01-01 16:32:28,0.43315659768135195,Low,Alexandra Thomas,Tracy Stewart,Thank you for your recent transaction. Your account balance is updated.
90.85,2023-01-01 12:43:28,0.1537458292658903,Low,Jessica Chase,John Edwards,Thank you for your recent transaction. Your account balance is updated.
901.56,2023-01-02 16:28:32,0.10609383770385528,Low,Joshua Ramos,Eric Torres,Thank you for your recent transaction. Your account balance is updated.
2787.76,2023-01-05 14:11:57,0.9273149590751225,Highest,Dennis Thornton,Eugene Carter,Myself white talk. Urgent action required!
1984.97,2023-01-05 17:33:41,0.5201427239278289,Moderate,Johnny Perez,Michael Riley,Question both do actually already month. Urgent action required!
884.21,2023-01-06 11:09:10,0.386875789721034,Low,Daniel Lopez,Makayla Johnson,Thank you for your recent transaction. Your account balance is updated.
288.57,2023-01-02 13:30:26,0.37153008585358105,Low,Ryan Ross,Christine Frost,Thank you for your recent transaction. Your account balance is updated.
59.31,2023-01-07 12:43:10,0.2318307061698115,Low,Michelle Evans,Rebecca Lara,Thank you for your recent transaction. Your account balance is updated.
426.42,2023-01-04 12:55:59,0.39957269871490375,Low,Amanda Kane,Selena Lozano,Thank you for your recent transaction. Your account balance is updated.
617.8,2023-01-05 17:50:36,0.18942902459545718,Low,James Mcguire,Donna Morgan,Thank you for your recent transaction. Your account balance is updated.
797.93,2023-01-05 12:17:44,0.33549672033092837,Low,Brian Dickson,Dawn Thompson,Thank you for your recent transaction. Your account balance is updated.
2136.7,2023-01-04 09:44:13,0.5828978684328819,Moderate,Dennis Brooks,Christopher Mayer,Population family professor Congress past wait. Urgent action required!
701.97,2023-01-03 08:14:47,0.2873850262565758,Low,Daniel Mcpherson,Monica Wade,Thank you for your recent transaction. Your account balance is updated.
260.73,2023-01-03 13:29:40,0.6732258140073574,Moderate,Kathleen Johnson,Jonathan Park,Recently decision affect friend door risk ok her. Urgent action required!
314.77,2023-01-01 09:59:18,0.9251791894708498,Highest,Steven Goodwin,Caroline Davis,Leg hand like stay similar. Urgent action required!
593.51,2023-01-04 17:16:55,0.2560627754263155,Low,Kenneth Williams,Michael Torres,Thank you for your recent transaction. Your account balance is updated.
4206.44,2023-01-05 13:29:01,0.5049436306178353,Moderate,Steven Ramsey,Christopher Stafford,Authority two sit southern message special look economy. Urgent action required!
705.77,2023-01-06 16:22:42,0.34841266182922814,Low,Bryan Moyer,Richard Weeks,Thank you for your recent transaction. Your account balance is updated.
74.12,2023-01-05 12:54:26,0.1028977340161874,Low,Chris Christensen,Janice Watson,Thank you for your recent transaction. Your account balance is updated.
551.1,2023-01-07 15:05:42,0.17876158436401057,Low,David Horton,Jamie Schmidt,Thank you for your recent transaction. Your account balance is updated.
274.76,2023-01-03 16:50:04,0.37825850647433734,Low,Taylor Malone,Amanda Howell,Thank you for your recent transaction. Your account balance is updated.
388.84,2023-01-05 09:19:58,0.3439781921638474,Low,Mark Arnold,Crystal Martin,Thank you for your recent transaction. Your account balance is updated.
250.16,2023-01-02 10:01:40,0.10272802014449134,Low,Joseph Aguilar,Morgan Martinez,Thank you for your recent transaction. Your account balance is updated.
358.17,2023-01-07 08:26:02,0.38699480980857814,Low,Gary Chen,Joseph Johnson,Thank you for your recent transaction. Your account balance is updated.
159.86,2023-01-05 15:17:50,0.17008236801808196,Low,Kevin Ward,Jodi Porter,Thank you for your recent transaction. Your account balance is updated.
2021.05,2023-01-04 13:58:52,0.920244944499519,Highest,Candice Rios,Patricia Beard,Leader simple example. Urgent action required!
170.11,2023-01-02 10:48:28,0.30397790914947276,Low,Wayne Delacruz,Joseph Frazier,Thank you for your recent transaction. Your account balance is updated.
670.34,2023-01-06 10:18:45,0.2138266139124908,Low,Allison Jones,Heather Bass,Thank you for your recent transaction. Your account balance is updated.
577.84,2023-01-05 14:30:40,0.11936706991540091,Low,Angel Ruiz,Brent Brown,Thank you for your recent transaction. Your account balance is updated.
3725.41,2023-01-07 09:00:09,0.9294322238196455,Highest,Kevin Morgan,Jennifer Wells,Least region throughout argue population government low. Urgent action required!
978.16,2023-01-01 08:46:02,0.3182230752539196,Low,Jason Mullins,David Morris,Thank you for your recent transaction. Your account balance is updated.
603.42,2023-01-07 08:31:37,0.3521131161454547,Low,Jason Sutton,Luis Davis,Thank you for your recent transaction. Your account balance is updated.
1703.94,2023-01-05 13:54:34,0.6604121669886114,Moderate,Mary Davis,Raymond Cole,Billion ahead year only section care control. Urgent action required!
2568.62,2023-01-02 12:25:33,0.6677994708896505,Moderate,Keith Ross,Troy Obrien,If husband agree increase. Urgent action required!
253.53,2023-01-07 17:55:20,0.18210625333735464,Low,Amy Choi,Gilbert Montes,Thank you for your recent transaction. Your account balance is updated.
102.59,2023-01-02 14:04:52,0.36739022683161837,Low,Janet Roberts,Sean Hall,Thank you for your recent transaction. Your account balance is updated.
254.95,2023-01-02 09:09:42,0.4522242371277009,Low,Alicia Williams,Ryan Webster,Thank you for your recent transaction. Your account balance is updated.
1674.34,2023-01-03 11:22:33,0.7214692530161588,Moderate,John Richards,Jacqueline Garcia,Year image police glass book. Urgent action required!
2973.06,2023-01-01 13:12:20,0.8245779190187065,Lowest,Shannon Espinoza,Christopher Smith,Town main fall cup. Urgent action required!
4762.5,2023-01-01 15:05:07,0.8300290022062566,Lowest,Thomas Kelley,Joshua Lambert,Sea time far suffer herself significant get. Urgent action required!
4862.15,2023-01-01 08:09:59,0.904469272355995,Highest,Peter Callahan,Chad Chandler,Respond many edge early. Urgent action required!
988.51,2023-01-05 17:36:09,0.30603470430098045,Low,Michelle Miller,Christine Bell,Thank you for your recent transaction. Your account balance is updated.
3423.36,2023-01-05 11:33:31,0.8949422301216396,Lowest,Brenda Gonzalez,Jason Wright,Painting minute much. Urgent action required!
1605.17,2023-01-01 16:23:24,0.963247677716093,Highest,Michael Santiago,Lindsay Rivera,Offer grow pick whether story attack memory character. Urgent action required!
3966.17,2023-01-01 16:58:34,0.8221459517172414,Lowest,Angela Smith,Mary Mosley,Bad page plant center green still. Urgent action required!
993.81,2023-01-05 08:58:50,0.4309148926788603,Low,Gabriel King,Raymond Valdez,Thank you for your recent transaction. Your account balance is updated.
3492.37,2023-01-01 13:22:53,0.7428270050004,Moderate,Robert Rosales,Cynthia Newman,Study artist situation list. Urgent action required!
807.15,2023-01-02 08:34:34,0.2163563916735941,Low,Lisa Jackson,Jonathan Taylor,Thank you for your recent transaction. Your account balance is updated.
75.69,2023-01-01 09:11:36,0.3368185255268695,Low,Scott Smith,Heather Long,Thank you for your recent transaction. Your account balance is updated.
883.58,2023-01-04 16:22:08,0.05807129571686054,Low,Laura Page,Casey Navarro,Thank you for your recent transaction. Your account balance is updated.
751.55,2023-01-02 17:31:46,0.19591217178469011,Low,Jonathan Murphy,Steven Hoover,Thank you for your recent transaction. Your account balance is updated.
2363.08,2023-01-06 08:29:04,0.9706017582814578,Highest,Amy Savage,Amanda Orr,Including response foreign too worker would place region. Urgent action required!
2663.44,2023-01-05 15:27:44,0.8876511280462965,Lowest,Amanda Morales,Christopher Miller,Note this create. Urgent action required!
513.93,2023-01-04 13:39:14,0.20757873085437317,Low,Patrick Wiley,Joseph Short,Thank you for your recent transaction. Your account balance is updated.
1627.69,2023-01-03 10:06:11,0.9594935968280058,Highest,Timothy Johnson,Leonard Garcia,Make woman try large hit hundred special. Urgent action required!
631.27,2023-01-01 08:11:33,0.110674979117249,Low,Adam Evans,Holly Garza,Thank you for your recent transaction. Your account balance is updated.
4024.4,2023-01-04 09:36:06,0.6101090342930682,Moderate,Sheri Rivera,Jessica Gonzalez,Part sit pretty expect possible today everything. Urgent action required!
4764.96,2023-01-04 10:35:19,0.6537023964697036,Moderate,Dawn Brown,Colleen Fernandez,Five second material result. Urgent action required!
260.04,2023-01-05 11:19:53,0.21340383741889868,Low,Ann Brennan,Larry Chavez,Thank you for your recent transaction. Your account balance is updated.
341.75,2023-01-07 14:22:47,0.4621171765262815,Low,Todd Hughes,Christopher Williams,Thank you for your recent transaction. Your account balance is updated.
3466.35,2023-01-01 11:56:07,0.7207142376493471,Moderate,Lisa Cox,Lisa Ross,Why remember cell certain change. Urgent action required!
696.98,2023-01-01 11:50:34,0.566444049428472,Moderate,Alexandra York,Mitchell Smith,Culture increase control create service head. Urgent action required!
385.43,2023-01-01 16:39:39,0.038659647655133855,Low,Stacey Yang,Jessica Daniels,Thank you for your recent transaction. Your account balance is updated.
3640.06,2023-01-03 14:14:16,0.5533622555955225,Moderate,Timothy Patterson,Victoria Smith,Score church provide find business myself. Urgent action required!
332.15,2023-01-02 14:36:46,0.014735280743527923,Low,Eric Barry,Caitlyn Jones,Thank you for your recent transaction. Your account balance is updated.
619.21,2023-01-02 09:46:22,0.047951852893822644,Low,Whitney Evans,Courtney Hill,Thank you for your recent transaction. Your account balance is updated.
543.61,2023-01-02 09:08:58,0.4837541516759025,Low,Brandy Smith,Vanessa Williams,Thank you for your recent transaction. Your account balance is updated.
4281.55,2023-01-03 17:19:36,0.6544744466317358,Moderate,Mark Sims,Cynthia White,Personal hair think last others. Urgent action required!
611.91,2023-01-06 18:12:38,0.43327205189829776,Low,Paula Fernandez,Bailey Ross,Thank you for your recent transaction. Your account balance is updated.
931.86,2023-01-04 15:32:24,0.10395269228754456,Low,Angela Hart,Alyssa Wilson,Thank you for your recent transaction. Your account balance is updated.
4099.79,2023-01-01 10:45:35,0.7926330427168871,Moderate,Ronnie Miller,Steven Barnett,Baby cause task former. Urgent action required!
126.68,2023-01-06 17:04:30,0.08700469046109982,Low,Jennifer Mcdaniel,Cynthia Johnson,Thank you for your recent transaction. Your account balance is updated.
2047.44,2023-01-01 08:02:15,0.6227466142952265,Moderate,Cheryl Davis,Stephen Mcdonald,Continue ago whom professor wonder Congress. Urgent action required!
732.58,2023-01-04 15:33:51,0.98584042094686,Highest,Catherine Saunders,Ashley Melton,Approach race raise less detail suggest tonight to. Urgent action required!
4777.64,2023-01-02 16:04:17,0.9333830619797961,Highest,Jennifer Jones,Autumn Thompson,Institution while ability. Urgent action required!
442.31,2023-01-05 17:41:54,0.7661507364538663,Moderate,Cindy Taylor,Aaron Young,Win growth full special generation up hear. Urgent action required!
3381.17,2023-01-04 11:19:15,0.8986943033195438,Lowest,Sharon Schmidt,Alexander Park,Always keep perhaps hope growth everyone. Urgent action required!
620.33,2023-01-03 08:04:48,0.8704422156413772,Lowest,Jeffrey Martinez,Aaron Sloan,Fund help think finally specific. Urgent action required!
126.83,2023-01-04 09:56:05,0.26945976854857867,Low,Melinda Park,Joe Bautista,Thank you for your recent transaction. Your account balance is updated.
4600.16,2023-01-06 19:17:37,0.7660080638040772,Moderate,Barry Booker,Jason Dean,Both fire hope hit them only. Urgent action required!
100.46,2023-01-04 16:04:58,0.44409429354302477,Low,Tyler Bennett,Hannah Long,Thank you for your recent transaction. Your account balance is updated.
1207.04,2023-01-05 12:01:48,0.7250981246833043,Moderate,Michelle Moody,Teresa Webster,Number subject listen along. Urgent action required!
402.08,2023-01-04 13:57:03,0.007412126476131431,Low,Rebecca Maxwell,Deanna Evans,Thank you for your recent transaction. Your account balance is updated.
553.0,2023-01-07 18:43:30,0.10964790473926378,Low,Taylor Scott,Sergio Baldwin,Thank you for your recent transaction. Your account balance is updated.
2538.64,2023-01-07 11:36:11,0.5913564658847827,Moderate,James Gomez,Juan Harper,Ten growth its election color talk station. Urgent action required!
265.68,2023-01-02 08:57:48,0.0008146173087548725,Low,Courtney Guerrero,Gilbert Sullivan,Thank you for your recent transaction. Your account balance is updated.
216.58,2023-01-03 13:54:25,0.13860255190368975,Low,Traci Wallace,Hannah Mcclain,Thank you for your recent transaction. Your account balance is updated.
2834.31,2023-01-01 16:49:24,0.801129939581513,Lowest,Jeff Howard,Michael Smith,Condition official thought choose yet relationship its believe. Urgent action required!
495.54,2023-01-05 15:57:55,0.3778480426422619,Low,Gina Willis,Justin Nelson,Thank you for your recent transaction. Your account balance is updated.
947.86,2023-01-01 14:41:17,0.9939713421401016,Highest,Ruben Ward,Jeffrey Obrien,Arrive first fund. Urgent action required!
823.31,2023-01-02 13:29:10,0.02296521028891574,Low,Billy Yu,Meghan Cole,Thank you for your recent transaction. Your account balance is updated.
1030.42,2023-01-06 17:14:37,0.7808640563844151,Moderate,Jonathan Andrews,Eric Lawrence,Those focus tonight data. Urgent action required!
164.05,2023-01-01 17:06:50,0.7963536496661862,Moderate,Dustin Hall,Timothy Riley,Interview my business business everything research. Urgent action required!
689.15,2023-01-02 15:38:59,0.5470858922679588,Moderate,Diane Anderson,Lori Cole,Then activity fish. Urgent action required!
1143.3,2023-01-04 17:32:35,0.5664778250542405,Moderate,Joshua Davis,Laura Miller,Blood middle believe none find this cut consumer. Urgent action required!
754.45,2023-01-01 08:35:35,0.3311592461534769,Low,Steven Jones,Daniel Watson,Thank you for your recent transaction. Your account balance is updated.
