transaction_amount,transaction_datetime,is_scam,recipient_name,sender_name,message
895.33,2023-01-03 16:50:17,0,Russell Walls,Lindsey Liu,Thank you for your recent transaction. Your account balance is updated.
293.08,2023-01-06 19:27:04,0,James Wilson,Noah Page,Thank you for your recent transaction. Your account balance is updated.
772.71,2023-01-05 13:28:41,0,Patricia Trevino,Anthony Garcia,Thank you for your recent transaction. Your account balance is updated.
580.55,2023-01-01 15:29:49,0,Robert Palmer,Adam Hill,Thank you for your recent transaction. Your account balance is updated.
32.11,2023-01-02 17:43:20,0,Matthew Holder,Mary Lee,Thank you for your recent transaction. Your account balance is updated.
763.98,2023-01-03 16:14:32,0,Greg Reyes,Gina Allen,Thank you for your recent transaction. Your account balance is updated.
90.23,2023-01-05 17:20:11,0,Scott Miller,Steven Wolf,Thank you for your recent transaction. Your account balance is updated.
667.91,2023-01-01 09:09:21,0,Brian Miller,Cynthia Flowers,Thank you for your recent transaction. Your account balance is updated.
482.43,2023-01-04 12:49:50,0,Benjamin Juarez,Courtney Garcia,Thank you for your recent transaction. Your account balance is updated.
3595.74,2023-01-03 17:29:11,1,Brianna Jones,Joanna Morrison,Not three item on. Urgent action required!
49.4,2023-01-01 12:00:14,0,Jesse Quinn,Glenn Santiago,Thank you for your recent transaction. Your account balance is updated.
883.54,2023-01-04 15:47:11,0,Blake Brown,William Acosta,Thank you for your recent transaction. Your account balance is updated.
588.12,2023-01-05 14:14:24,0,Teresa Long,Bryan Ramsey,Thank you for your recent transaction. Your account balance is updated.
649.46,2023-01-04 09:39:38,0,Jose Carter,Jeremy Young,Thank you for your recent transaction. Your account balance is updated.
211.74,2023-01-03 13:57:15,0,Christopher Mcconnell,Cynthia Duran,Thank you for your recent transaction. Your account balance is updated.
564.15,2023-01-05 12:50:49,0,Denise Walker,Mary Baldwin,Thank you for your recent transaction. Your account balance is updated.
458.21,2023-01-05 15:17:21,0,Bill Brown,Ronald Chavez,Thank you for your recent transaction. Your account balance is updated.
448.73,2023-01-04 15:02:28,0,David Stevens,David Benson,Thank you for your recent transaction. Your account balance is updated.
357.39,2023-01-04 15:41:52,0,Jeremiah Sparks,Anita Anderson,Thank you for your recent transaction. Your account balance is updated.
306.28,2023-01-01 09:00:21,0,Sara Washington,Susan Bush,Thank you for your recent transaction. Your account balance is updated.
3297.53,2023-01-05 17:38:06,1,Victor Harris,Amber Jones,Exist business population agency son. Urgent action required!
493.28,2023-01-05 10:12:26,0,Shannon Stephens,Austin Orozco,Thank you for your recent transaction. Your account balance is updated.
632.89,2023-01-06 12:36:01,0,Janet Terry,James Santiago,Thank you for your recent transaction. Your account balance is updated.
37.08,2023-01-04 09:41:42,0,Steven Williams,Christina Brown,Thank you for your recent transaction. Your account balance is updated.
703.07,2023-01-04 09:30:42,0,Rachel Aguilar,Christopher Frazier,Thank you for your recent transaction. Your account balance is updated.
244.15,2023-01-04 17:04:01,0,Jessica Diaz,Zachary Hammond,Thank you for your recent transaction. Your account balance is updated.
999.17,2023-01-03 11:32:17,0,Kent Walter,Timothy Mcdonald,Thank you for your recent transaction. Your account balance is updated.
511.48,2023-01-02 13:39:02,0,Jody Leach,Doris Wheeler,Thank you for your recent transaction. Your account balance is updated.
977.55,2023-01-03 14:06:28,0,Courtney Garcia,Samantha Stewart,Thank you for your recent transaction. Your account balance is updated.
96.55,2023-01-03 08:39:19,0,Nicole Montoya,Matthew Little,Thank you for your recent transaction. Your account balance is updated.
260.02,2023-01-04 14:03:55,0,Madison Carter,Sara Molina,Thank you for your recent transaction. Your account balance is updated.
209.83,2023-01-05 08:56:24,0,Kenneth Robbins,Logan Reyes,Thank you for your recent transaction. Your account balance is updated.
906.19,2023-01-01 16:32:28,0,Sara Petty,Melissa Marquez,Thank you for your recent transaction. Your account balance is updated.
90.85,2023-01-01 12:43:28,0,William Price,Ashley Townsend,Thank you for your recent transaction. Your account balance is updated.
901.56,2023-01-02 16:28:32,0,Kevin Lloyd,Heather Stanton,Thank you for your recent transaction. Your account balance is updated.
557.55,2023-01-05 14:11:57,0,Christopher Wagner,Dwayne Oconnor,Thank you for your recent transaction. Your account balance is updated.
396.99,2023-01-05 17:33:41,0,Benjamin Alvarado,Laura Duffy,Thank you for your recent transaction. Your account balance is updated.
884.21,2023-01-06 11:09:10,0,Michael Huff,Jessica Miller,Thank you for your recent transaction. Your account balance is updated.
288.57,2023-01-02 13:30:26,0,Mark Anderson,Michael Sanders,Thank you for your recent transaction. Your account balance is updated.
59.31,2023-01-07 12:43:10,0,Heather Stewart,Jennifer Burke,Thank you for your recent transaction. Your account balance is updated.
426.42,2023-01-04 12:55:59,0,Madeline Miller,Steven Cherry,Thank you for your recent transaction. Your account balance is updated.
617.8,2023-01-05 17:50:36,0,Carol Phillips,Joshua Thomas,Thank you for your recent transaction. Your account balance is updated.
797.93,2023-01-05 12:17:44,0,Kathryn James,Bernard Pittman,Thank you for your recent transaction. Your account balance is updated.
427.34,2023-01-04 09:44:13,0,Todd Castillo,James Ballard,Thank you for your recent transaction. Your account balance is updated.
701.97,2023-01-03 08:14:47,0,Kevin Robinson,Joe Farrell,Thank you for your recent transaction. Your account balance is updated.
52.15,2023-01-03 13:29:40,0,Bailey Miller,Vicki Cruz,Thank you for your recent transaction. Your account balance is updated.
62.95,2023-01-01 09:59:18,0,Brenda Martinez,Wyatt Torres,Thank you for your recent transaction. Your account balance is updated.
593.51,2023-01-04 17:16:55,0,Jodi Fisher,Rebecca Perkins,Thank you for your recent transaction. Your account balance is updated.
841.29,2023-01-05 13:29:01,0,Jeffrey Castillo,Grace Warren,Thank you for your recent transaction. Your account balance is updated.
705.77,2023-01-06 16:22:42,0,David Williams,Jennifer Brown,Thank you for your recent transaction. Your account balance is updated.
74.12,2023-01-05 12:54:26,0,Jonathan Osborne,Samuel Evans,Thank you for your recent transaction. Your account balance is updated.
551.1,2023-01-07 15:05:42,0,Michael Martinez,Kim Mosley,Thank you for your recent transaction. Your account balance is updated.
274.76,2023-01-03 16:50:04,0,Patrick Caldwell,Roger May,Thank you for your recent transaction. Your account balance is updated.
388.84,2023-01-05 09:19:58,0,Destiny Carey,Daniel Barrett,Thank you for your recent transaction. Your account balance is updated.
250.16,2023-01-02 10:01:40,0,Johnny Flores,Jeffrey Watson,Thank you for your recent transaction. Your account balance is updated.
358.17,2023-01-07 08:26:02,0,Crystal Gomez,Holly Stanley,Thank you for your recent transaction. Your account balance is updated.
159.86,2023-01-05 15:17:50,0,Erin Wilson,Sonya Jenkins,Thank you for your recent transaction. Your account balance is updated.
404.21,2023-01-04 13:58:52,0,Jennifer Jackson,Timothy Logan,Thank you for your recent transaction. Your account balance is updated.
170.11,2023-01-02 10:48:28,0,Karen Alvarez,Christy Thomas,Thank you for your recent transaction. Your account balance is updated.
670.34,2023-01-06 10:18:45,0,Lisa Hunt,Matthew Taylor,Thank you for your recent transaction. Your account balance is updated.
577.84,2023-01-05 14:30:40,0,Lindsay Mitchell,Timothy Cross,Thank you for your recent transaction. Your account balance is updated.
745.08,2023-01-07 09:00:09,0,Douglas Valdez,Guy Hensley,Thank you for your recent transaction. Your account balance is updated.
978.16,2023-01-01 08:46:02,0,Kyle Berry,Michael King,Thank you for your recent transaction. Your account balance is updated.
603.42,2023-01-07 08:31:37,0,Barbara Bennett,Gail Riley,Thank you for your recent transaction. Your account balance is updated.
340.79,2023-01-05 13:54:34,0,Noah Elliott,Kelsey Garcia,Thank you for your recent transaction. Your account balance is updated.
513.72,2023-01-02 12:25:33,0,Elizabeth Rodriguez,Robin Hernandez,Thank you for your recent transaction. Your account balance is updated.
253.53,2023-01-07 17:55:20,0,Benjamin Diaz,Nicholas Frederick,Thank you for your recent transaction. Your account balance is updated.
102.59,2023-01-02 14:04:52,0,Lisa Sanchez,Jacob Robbins,Thank you for your recent transaction. Your account balance is updated.
254.95,2023-01-02 09:09:42,0,Brandon Turner,Jeffrey Scott,Thank you for your recent transaction. Your account balance is updated.
334.87,2023-01-03 11:22:33,0,Charles Stewart,Jacob Spencer,Thank you for your recent transaction. Your account balance is updated.
594.61,2023-01-01 13:12:20,0,Sarah Barry,Connie Wu,Thank you for your recent transaction. Your account balance is updated.
952.5,2023-01-01 15:05:07,0,Robert Hall,Michael Fisher,Thank you for your recent transaction. Your account balance is updated.
972.43,2023-01-01 08:09:59,0,Lisa Robinson,David Armstrong,Thank you for your recent transaction. Your account balance is updated.
988.51,2023-01-05 17:36:09,0,Scott Jackson,Ryan Bryant,Thank you for your recent transaction. Your account balance is updated.
684.67,2023-01-05 11:33:31,0,David Gonzalez,Brandi Bennett,Thank you for your recent transaction. Your account balance is updated.
1605.17,2023-01-01 16:23:24,1,Roger Parks,Lisa Nguyen,Deep learn season serious audience long. Urgent action required!
793.23,2023-01-01 16:58:34,0,William Gonzales,Jason Mendez,Thank you for your recent transaction. Your account balance is updated.
993.81,2023-01-05 08:58:50,0,Joseph Turner,Gail Romero,Thank you for your recent transaction. Your account balance is updated.
698.47,2023-01-01 13:22:53,0,Richard Davis,Brandy Walls,Thank you for your recent transaction. Your account balance is updated.
807.15,2023-01-02 08:34:34,0,Frank Berry,Jenna Wagner,Thank you for your recent transaction. Your account balance is updated.
75.69,2023-01-01 09:11:36,0,Nancy Flores,Julie Hahn,Thank you for your recent transaction. Your account balance is updated.
883.58,2023-01-04 16:22:08,0,Michael Nunez,Nancy Jackson,Thank you for your recent transaction. Your account balance is updated.
751.55,2023-01-02 17:31:46,0,Vincent Donaldson,Melissa Duffy,Thank you for your recent transaction. Your account balance is updated.
2363.08,2023-01-06 08:29:04,1,Monique Munoz,Carrie Allen,Little show radio her material describe drug method. Urgent action required!
532.69,2023-01-05 15:27:44,0,Rhonda Robinson,Michael Perez,Thank you for your recent transaction. Your account balance is updated.
513.93,2023-01-04 13:39:14,0,Michael Hines,Jason Roberson,Thank you for your recent transaction. Your account balance is updated.
1627.69,2023-01-03 10:06:11,1,Dean Fleming,Cynthia Mcdonald,Friend miss draw only. Urgent action required!
631.27,2023-01-01 08:11:33,0,Brittany Wells,Andrew Miller,Thank you for your recent transaction. Your account balance is updated.
804.88,2023-01-04 09:36:06,0,Kristin Ferguson,Tony Martinez,Thank you for your recent transaction. Your account balance is updated.
952.99,2023-01-04 10:35:19,0,Kimberly Taylor,Betty Sanchez,Thank you for your recent transaction. Your account balance is updated.
260.04,2023-01-05 11:19:53,0,Gabriel Morrison,Andrew Brown,Thank you for your recent transaction. Your account balance is updated.
341.75,2023-01-07 14:22:47,0,Jennifer Watson,Robert Collins,Thank you for your recent transaction. Your account balance is updated.
693.27,2023-01-01 11:56:07,0,Greg Davis,Jasmine Young,Thank you for your recent transaction. Your account balance is updated.
139.4,2023-01-01 11:50:34,0,Jo Gonzalez,Kathleen Wiggins,Thank you for your recent transaction. Your account balance is updated.
385.43,2023-01-01 16:39:39,0,Kristen Lewis,Robert Beasley,Thank you for your recent transaction. Your account balance is updated.
728.01,2023-01-03 14:14:16,0,Karla Bell,Benjamin Smith,Thank you for your recent transaction. Your account balance is updated.
332.15,2023-01-02 14:36:46,0,Kirsten Williams,Edward Mays,Thank you for your recent transaction. Your account balance is updated.
619.21,2023-01-02 09:46:22,0,Matthew Gilbert,Penny Cortez,Thank you for your recent transaction. Your account balance is updated.
543.61,2023-01-02 09:08:58,0,Christopher Marshall,Jonathan Murphy,Thank you for your recent transaction. Your account balance is updated.
856.31,2023-01-03 17:19:36,0,Kathy Mclaughlin,Paula Hansen,Thank you for your recent transaction. Your account balance is updated.
611.91,2023-01-06 18:12:38,0,Brooke Alexander,Matthew Shannon,Thank you for your recent transaction. Your account balance is updated.
931.86,2023-01-04 15:32:24,0,James Rogers,Franklin Russell,Thank you for your recent transaction. Your account balance is updated.
819.96,2023-01-01 10:45:35,0,Aaron Gonzalez,Stephen Brown,Thank you for your recent transaction. Your account balance is updated.
126.68,2023-01-06 17:04:30,0,Emily Holmes,Amanda Cunningham,Thank you for your recent transaction. Your account balance is updated.
409.49,2023-01-01 08:02:15,0,Alan Moore,Michael Hogan,Thank you for your recent transaction. Your account balance is updated.
732.58,2023-01-04 15:33:51,1,Christina West,Jennifer Morgan,No special against. Urgent action required!
955.53,2023-01-02 16:04:17,0,Troy Levine,Nancy Smith,Thank you for your recent transaction. Your account balance is updated.
88.46,2023-01-05 17:41:54,0,Mike Roach,Michael Phillips,Thank you for your recent transaction. Your account balance is updated.
